episode,reward,step,sensitive,compromised,time
382,-45,57,0,0,35.037
383,-1015,28,0,0,17.197
384,66,53,1,1,32.599000000000004
385,72,53,1,1,32.578
386,189,40,2,4,24.742
387,166,57,2,2,35.006
388,-1017,18,0,0,11.068
389,166,54,2,2,33.349
390,63,56,1,1,247.85
391,67,52,1,2,33.313
392,187,27,2,2,16.909
393,-46,52,0,0,32.679
394,170,50,2,2,31.364000000000004
395,-46,58,0,0,36.538000000000004
396,-47,56,0,0,35.153
397,62,54,1,1,33.846000000000004
398,64,55,1,1,34.684
399,61,52,1,2,32.692
400,-38,53,0,1,250.75300000000001
401,-41,50,0,0,33.347
402,69,53,1,2,32.696000000000005
403,69,53,1,1,32.591
404,67,52,1,1,32.004999999999995
405,178,45,2,3,27.779999999999998
406,65,57,1,1,35.856
407,180,46,2,3,29.028000000000002
408,178,54,2,2,34.195
409,187,30,2,2,18.794
410,72,53,1,2,216.929
411,-1030,37,0,0,25.866
412,181,42,2,2,25.631999999999998
413,69,53,1,1,32.387
414,68,54,1,1,33.251999999999995
415,66,56,1,1,34.235
416,-32,47,0,0,28.782
417,66,53,1,2,32.383
418,-28,52,0,1,31.915
419,71,54,1,1,32.995
420,179,38,2,2,232.313
421,61,55,1,1,36.022
422,-1034,50,0,0,30.47
423,-1010,11,0,0,6.692
424,57,53,1,1,32.565
425,178,51,2,2,32.227
426,-37,49,0,0,30.838
427,75,47,1,2,29.75
428,65,51,1,1,32.193
429,71,54,1,1,34.058
430,-922,48,1,2,244.12900000000002
431,187,30,2,2,19.584
432,61,52,1,1,32.939
433,-30,54,0,0,34.181999999999995
434,75,53,1,1,33.49
435,59,51,1,1,32.050000000000004
436,70,49,1,1,30.789
437,66,56,1,1,35.272
438,68,51,1,2,32.183
439,-929,46,1,1,28.865
440,186,37,2,2,227.89999999999998
441,-50,59,0,0,36.385
442,-34,52,0,1,31.842000000000002
443,74,51,1,2,31.277
444,-44,53,0,0,32.370000000000005
445,65,54,1,1,33.482
446,-1031,47,0,0,29.583000000000002
447,-36,54,0,0,34.123
448,61,55,1,1,34.516
449,73,52,1,2,32.627
450,64,55,1,1,249.429
451,64,52,1,1,33.783
452,71,51,1,2,32.26
453,71,51,1,1,32.101
454,-44,53,0,0,33.467999999999996
455,-28,49,0,1,30.991999999999997
456,71,54,1,3,34.217999999999996
457,77,48,1,1,30.332
458,83,51,1,3,32.36
459,61,49,1,1,31.022000000000002
460,78,50,1,2,244.757
461,179,47,2,2,32.287000000000006
462,65,54,1,2,33.274
463,176,38,2,2,23.14
464,193,27,2,2,16.45
465,175,42,2,2,25.749000000000002
466,-1030,43,0,0,26.607
467,179,47,2,3,28.937
468,63,50,1,1,30.34
469,75,56,1,2,34.906
470,74,51,1,2,198.763
471,73,52,1,2,33.401
472,195,25,2,2,15.753
473,-35,53,0,1,33.681999999999995
474,-45,57,0,1,36.635
475,167,47,2,2,29.898999999999997
476,-43,61,0,1,39.086999999999996
477,-46,55,0,0,34.918
478,63,50,1,1,31.876
479,71,51,1,1,32.211
480,67,52,1,1,233.465
481,78,53,1,2,34.946
482,66,50,1,1,30.793999999999997
483,-913,27,1,1,16.506
484,-1008,21,0,0,13.028
485,174,52,2,2,31.753999999999998
486,-998,5,0,0,3.039
487,63,50,1,1,30.618
488,-27,51,0,1,31.31
489,76,55,1,1,33.686
490,82,49,1,3,240.286
491,179,50,2,2,32.389
492,79,49,1,2,30.261
493,173,47,2,2,28.937
494,64,55,1,1,34.184
495,64,55,1,1,33.814
496,178,42,2,2,25.939
497,62,51,1,1,31.189999999999998
498,-1003,16,0,0,9.825000000000001
499,189,31,2,2,19.043
500,59,54,1,1,244.55599999999998
501,78,50,1,2,33.792
502,68,51,1,2,31.395
503,184,36,2,2,22.107000000000003
504,74,48,1,2,29.308
505,197,14,2,2,9.304
506,-43,52,0,0,32.817
507,-41,53,0,0,33.272000000000006
508,-32,47,0,0,28.701
509,62,54,1,1,33.15
510,70,52,1,2,244.291
511,171,52,2,2,35.519000000000005
512,65,51,1,1,31.203000000000003
513,67,52,1,1,31.913999999999998
514,187,36,2,2,22.072000000000003
515,208,12,2,2,7.338
516,70,52,1,1,31.925
517,180,43,2,2,26.462
518,184,33,2,2,20.712999999999997
519,180,46,2,2,28.718
520,61,55,1,1,243.96200000000002
521,183,43,2,2,28.133
522,74,54,1,2,32.995
523,192,31,2,2,18.861
524,194,26,2,2,15.833
525,188,32,2,2,19.646
526,192,28,2,2,17.154
527,192,28,2,2,18.019000000000002
528,184,42,2,2,25.73
529,198,31,2,2,19.011
530,-1001,5,0,0,211.041
531,179,38,2,2,24.703
532,-39,51,0,0,32.038
533,70,49,1,1,30.686999999999998
534,-902,13,1,1,8.113999999999999
