episode,reward,step,sensitive,compromised,time
574,68,50,2,7,31.097
575,51,37,2,4,22.859
576,54,16,2,3,9.919
577,48,34,2,4,21.009
578,57,43,2,4,26.499000000000002
579,59,35,2,4,21.635
580,63,37,2,4,232.324
581,65,35,2,4,24.901
582,23,48,1,3,29.761
583,58,48,2,5,29.929000000000002
584,41,23,2,3,14.224
585,36,34,2,3,21.183
586,28,42,2,3,26.145000000000003
587,42,53,1,4,33.050000000000004
588,53,47,2,4,29.319000000000003
589,8,7,0,0,4.367
590,48,34,2,2,230.053
591,2,19,0,0,12.245000000000001
592,43,51,2,3,31.944
593,12,9,0,0,5.622
594,60,28,2,4,17.489
595,61,27,2,4,16.915
596,36,34,2,2,21.217
597,62,38,2,3,24.137999999999998
598,39,37,2,3,23.172
599,55,27,2,3,16.857
600,43,15,2,2,220.547
601,43,21,2,2,14.497
602,63,37,2,4,22.991
603,24,8,1,1,4.984999999999999
604,61,39,2,5,24.198999999999998
605,48,16,2,3,9.937
606,48,22,2,2,13.679
607,72,34,2,5,21.06
608,24,20,1,1,12.357
609,76,36,2,6,22.343999999999998
610,31,43,1,4,236.6
611,15,23,1,1,17.263
612,65,23,2,4,14.186
613,75,25,2,4,15.497
614,57,37,2,5,23.022000000000002
615,57,31,2,4,19.126
616,54,10,2,2,6.168
617,18,14,1,1,8.652
618,57,31,2,4,19.414
619,61,27,2,4,16.745
620,58,48,2,5,243.172
621,39,25,2,2,17.086000000000002
622,22,55,1,3,34.321
623,43,27,2,2,16.829
624,58,18,2,2,11.173
625,57,25,2,3,15.463
626,51,25,2,3,15.545
627,64,18,2,3,11.258000000000001
628,39,29,1,2,18.110999999999997
629,47,29,2,2,18.082
630,1,8,0,0,215.795
631,48,22,2,3,17.479000000000003
632,61,27,2,3,16.811
633,61,15,2,3,9.371
634,63,25,2,4,15.63
635,47,15,1,3,9.472
636,60,40,2,4,25.017
637,46,24,2,3,14.946
638,43,45,2,4,28.176
639,55,27,2,3,16.955000000000002
640,50,26,2,2,227.114
641,39,49,2,4,35.118
642,63,19,2,4,11.854
643,19,52,1,2,32.565
644,49,15,2,3,9.377999999999998
645,66,40,2,5,25.044
646,59,23,2,4,14.383999999999999
647,53,17,2,3,10.597999999999999
648,73,21,2,4,13.224
649,55,27,2,3,16.843
650,-5,14,0,0,218.445
651,0,3,0,0,2.9459999999999997
652,56,32,2,4,20.342
653,58,18,2,3,11.198
654,64,24,2,4,14.94
655,75,25,2,5,15.598
656,71,23,2,4,14.213
657,81,19,2,4,11.752
658,50,20,2,3,12.319999999999999
659,44,32,2,4,19.837
660,57,31,2,4,225.942
661,7,14,0,0,11.299999999999999
662,62,26,2,5,16.049
663,34,42,2,2,26.023999999999997
664,63,31,2,3,19.163
665,71,35,2,5,21.666
666,67,33,2,4,20.482
667,58,24,2,3,14.86
668,61,33,2,5,20.397
669,55,27,2,3,16.612
670,66,28,2,4,225.83800000000002
671,61,39,2,4,26.745
672,55,33,2,4,20.726000000000003
673,60,22,2,4,14.012
674,69,31,2,3,19.566
675,68,38,2,5,24.087999999999997
676,75,25,2,5,15.733
677,74,26,2,4,16.385
678,49,27,2,3,16.977
679,78,22,2,6,13.882
680,54,28,2,4,228.31799999999998
681,62,44,2,5,29.29
682,51,37,2,4,23.339
683,43,52,1,3,32.71
684,43,52,1,3,32.606
685,18,14,1,1,8.806
686,59,29,2,4,18.253
687,71,29,2,5,18.197000000000003
688,73,27,2,5,16.958000000000002
689,60,16,2,3,10.059000000000001
690,62,32,2,3,230.72400000000002
691,50,38,2,4,26.215
692,53,53,2,5,33.311
693,63,19,2,2,11.958
694,62,44,2,6,27.618
695,50,26,2,2,16.341
696,70,18,2,4,11.329
697,53,29,2,3,18.176000000000002
698,67,33,2,5,20.739
699,46,12,2,3,7.492999999999999
700,49,21,2,3,225.14000000000001
701,54,40,2,3,28.986
702,49,51,2,4,31.870999999999995
703,60,46,2,5,29.558
704,-1,54,1,1,33.870999999999995
705,50,20,2,3,12.555
706,61,27,2,4,16.808
707,65,29,2,5,18.124000000000002
708,57,31,2,4,19.401999999999997
709,66,28,2,5,17.48
710,42,22,2,2,221.51299999999998
711,64,30,2,4,22.127000000000002
712,57,37,2,5,23.504
713,36,53,1,3,33.766
714,63,25,2,4,15.848
715,58,24,2,3,15.166
716,60,28,2,3,17.833000000000002
717,47,23,2,3,14.556
718,45,43,2,4,27.154999999999998
719,49,27,2,2,17.142999999999997
720,68,38,2,4,233.215
721,64,36,2,3,24.358999999999998
722,61,39,2,5,25.34
723,53,23,2,4,15.032
724,67,33,2,4,21.433
725,14,63,1,2,41.105000000000004
726,34,61,1,4,39.682
727,68,26,2,2,16.797
728,68,26,2,4,16.650000000000002
729,68,44,2,5,27.738
730,70,30,2,4,226.223
731,79,27,2,5,20.054
732,63,43,2,5,26.711
733,31,52,1,1,32.521
734,69,43,2,5,26.82
735,54,22,2,4,13.708
736,53,47,2,4,29.25
737,65,23,2,3,14.227
738,66,40,2,4,24.999
739,76,30,2,5,18.558999999999997
740,64,30,2,4,228.83700000000002
741,60,40,2,4,28.107
742,64,30,2,4,18.758
743,62,38,2,5,23.852999999999998
744,45,23,1,2,14.463000000000001
745,85,33,2,6,20.730999999999998
746,64,36,2,4,22.613
747,57,49,2,5,30.938
748,65,35,2,5,21.885
749,79,27,2,5,16.897
750,59,47,2,5,241.15
751,56,44,2,5,30.171
752,47,48,1,3,29.801000000000002
753,66,40,2,5,24.812
754,55,45,2,5,27.806
755,55,27,2,4,16.709000000000003
756,75,31,2,5,19.203000000000003
757,64,36,2,4,22.248
758,48,28,2,3,17.435
759,52,22,1,3,13.674000000000001
760,-7,4,0,0,213.165
761,37,31,1,3,22.252000000000002
762,56,32,2,3,19.969
763,70,24,2,4,15.019
764,34,49,1,3,30.675
765,64,48,2,6,29.875
766,64,24,2,4,15.019
767,60,46,2,5,28.746000000000002
768,52,30,2,3,18.683999999999997
769,38,14,2,2,8.758999999999999
770,59,41,2,4,235.13600000000002
771,67,33,2,4,21.906
772,56,38,2,5,23.882
773,1,8,0,0,4.989999999999999
774,36,26,1,1,16.372999999999998
775,28,28,1,1,17.555
776,40,55,1,3,35.149
777,52,48,2,5,30.307000000000002
778,70,30,2,5,18.973
779,32,36,1,2,22.688
780,68,38,2,5,237.262
781,51,19,2,2,12.379
782,59,29,2,4,18.175
783,35,54,1,4,33.989
784,62,26,2,4,16.317999999999998
785,71,35,2,5,21.935
786,50,44,2,3,27.713
787,59,29,2,3,18.141000000000002
788,41,54,1,4,33.977
789,38,51,1,3,32.114
790,66,28,2,4,226.09099999999998
791,1,8,0,0,7.764
792,48,58,2,5,36.413000000000004
793,57,43,2,4,27.003
794,28,34,1,4,21.055999999999997
795,69,25,2,4,15.524
796,47,11,2,2,6.809
797,36,34,2,3,21.01
798,61,27,2,4,16.792
799,56,51,1,5,31.697000000000003
800,57,31,2,4,231.654
801,55,45,2,5,30.84
802,74,32,2,5,19.923
803,63,19,2,4,11.896
804,33,49,2,4,30.391000000000002
805,68,26,2,4,16.215
806,52,54,2,5,33.8
807,64,42,2,5,26.104
808,53,47,2,4,29.270999999999997
809,27,56,1,2,34.957
810,42,46,2,4,240.42
811,65,23,2,5,16.351999999999997
812,65,35,2,4,21.796
813,55,51,2,5,31.898000000000003
814,76,36,2,5,22.496
815,67,39,2,5,24.312
816,74,26,2,4,16.162
