episode,reward,step,sensitive,compromised,time
640,299,19,3,3,187.255
641,304,20,3,4,13.985
642,-110,17,0,0,11.807
643,252,69,3,3,48.035000000000004
644,269,64,3,5,44.533
645,276,42,3,3,29.355
646,298,20,3,3,13.857
647,276,45,3,3,31.063
648,290,31,3,3,21.547
649,223,101,3,4,69.881
650,247,74,3,3,245.368
651,280,47,3,3,34.803
652,302,19,3,3,13.046000000000001
653,298,20,3,3,13.801
654,282,42,3,3,28.93
655,296,25,3,3,17.205000000000002
656,278,43,3,3,29.625
657,289,29,3,3,19.945
658,284,34,3,3,23.369
659,262,59,3,3,40.775999999999996
660,299,19,3,3,224.798
661,296,22,3,3,17.382
662,297,21,3,3,14.546999999999999
663,284,34,3,3,23.608
664,308,10,3,3,6.988
665,268,59,3,4,40.847
666,301,20,3,3,13.873999999999999
667,301,17,3,3,11.783
668,296,22,3,3,15.363999999999999
669,243,87,3,3,60.401999999999994
670,283,35,3,3,233.129
671,288,36,3,3,25.677
672,273,57,3,4,39.586999999999996
673,296,25,3,3,17.261
674,80,35,2,2,24.060000000000002
675,298,26,3,3,17.908
676,277,47,3,3,32.467000000000006
677,302,16,3,3,11.04
678,295,26,3,3,17.953
679,277,47,3,3,32.446000000000005
680,271,50,3,3,243.053
681,298,20,3,3,15.043000000000001
682,283,41,3,3,28.257
683,306,21,3,3,14.586
684,296,22,3,3,15.328
685,292,26,3,3,17.91
686,300,18,3,3,12.379
687,277,41,3,3,28.174999999999997
688,291,30,3,3,20.683
689,292,26,3,3,17.908
690,304,17,3,3,222.326
691,291,30,3,3,21.457
692,279,45,3,4,31.313
693,292,26,3,3,18.122
694,287,34,3,3,23.717
695,293,25,3,3,17.299
696,298,23,3,3,16.015
697,283,38,3,3,26.495
698,290,31,3,3,21.47
699,294,24,3,3,16.563000000000002
700,297,21,3,3,227.97400000000002
701,283,38,3,3,28.254
702,289,38,3,3,26.461
703,282,42,3,3,29.35
704,295,23,3,3,16.039
705,278,43,3,3,29.95
706,299,19,3,3,13.17
707,273,48,3,3,33.244
708,295,29,3,3,20.137999999999998
709,297,24,3,3,16.776
710,281,37,3,3,234.888
711,305,19,3,3,14.576
712,303,15,3,3,10.337000000000002
713,304,17,3,3,11.812
714,286,38,3,3,26.387
715,302,19,3,3,13.226999999999999
716,291,30,3,3,20.820999999999998
717,292,26,3,3,18.017
718,305,13,3,3,9.0
719,287,34,3,3,23.659
720,296,25,3,3,225.16400000000002
721,296,28,3,3,20.045
722,300,24,3,3,16.69
723,285,45,3,4,31.375
724,269,58,3,3,40.298
725,290,28,3,3,19.411
726,299,25,3,3,17.451999999999998
727,300,18,3,3,12.462000000000002
728,289,32,3,3,22.21
729,281,49,3,5,34.384
730,296,22,3,3,224.47400000000002
731,7,7,1,1,6.838
732,304,20,3,3,13.896
733,279,42,3,3,29.168
734,302,25,3,4,17.456
735,292,29,3,3,20.22
736,302,25,3,4,17.407
737,301,17,3,3,11.835
738,271,56,3,3,39.229
739,299,22,3,3,15.306999999999999
740,281,43,3,4,241.9
741,291,27,3,3,22.662000000000003
742,283,44,3,4,30.378
743,298,20,3,3,13.946
744,293,25,3,3,17.366
745,283,41,3,3,28.479999999999997
746,302,16,3,3,11.115
747,294,24,3,3,16.68
748,300,18,3,3,12.458
749,273,48,3,3,33.227
750,275,43,3,3,240.12800000000001
751,303,15,3,3,13.224
752,294,24,3,3,16.464
753,285,39,3,4,26.819
754,294,27,3,3,18.977999999999998
755,266,55,3,3,38.288000000000004
756,275,46,3,3,31.813000000000002
757,298,23,3,4,15.827
758,300,27,3,3,18.607
759,284,34,3,3,23.381
760,260,61,3,3,252.7
761,290,28,3,3,21.85
762,302,16,3,3,11.132
763,297,21,3,3,14.568
764,289,32,3,3,22.253
765,298,23,3,3,16.055
766,305,13,3,3,9.096
767,290,28,3,3,19.584
768,277,44,3,3,30.984
769,296,22,3,3,15.314
770,283,41,3,4,237.39
771,295,35,3,4,25.448999999999998
772,290,28,3,3,19.397000000000002
773,285,42,3,3,29.218999999999998
774,290,34,3,3,23.567
775,292,26,3,3,18.031
776,280,38,3,3,26.481
777,266,55,3,3,38.11
778,300,18,3,3,12.499
779,300,18,3,3,12.543000000000001
780,294,24,3,3,226.106
781,304,26,3,4,20.402
782,290,31,3,4,21.412
783,301,17,3,3,11.751
784,311,10,3,3,6.953
785,300,18,3,3,12.517
786,288,36,3,3,24.944000000000003
787,302,22,3,3,15.291
788,285,33,3,3,22.8
789,293,25,3,3,17.238
790,107,11,2,2,216.942
791,291,30,3,3,24.871000000000002
792,296,31,3,4,21.378999999999998
793,95,23,2,2,15.921999999999999
794,293,28,3,4,19.412
795,298,20,3,3,13.771
796,291,30,3,3,20.71
797,296,25,3,3,17.263
798,301,23,3,3,16.027
799,302,22,3,3,15.258000000000001
800,294,30,3,3,233.68800000000002
801,301,17,3,3,13.132
802,303,15,3,3,10.241
803,292,32,3,3,21.983
804,284,34,3,3,23.324
805,287,34,3,3,23.294999999999998
806,301,23,3,4,15.838999999999999
807,295,29,3,3,19.875
808,270,57,3,3,39.160000000000004
809,299,19,3,3,13.558
810,270,51,3,3,249.758
811,301,23,3,4,17.713
812,287,31,3,3,21.366
813,292,32,3,3,22.237
814,104,20,2,2,13.798
815,292,26,3,3,18.011
816,291,30,3,3,20.738
817,293,28,3,3,19.362000000000002
818,262,74,3,4,51.246
819,298,23,3,4,15.970999999999998
820,298,29,3,4,188.25
821,286,38,3,4,30.115
822,284,37,3,4,25.78
823,278,40,3,3,28.018
824,304,17,3,4,11.904
825,280,38,3,3,26.561
826,286,32,3,3,93.244
827,295,29,3,4,20.339
828,295,32,3,4,22.352
829,298,20,3,3,13.975
830,293,28,3,3,232.744
831,299,22,3,3,17.832
832,285,36,3,4,25.198
833,249,81,3,4,56.821999999999996
834,284,37,3,4,25.733999999999998
835,306,18,3,3,12.573
836,298,20,3,3,13.924000000000001
837,269,55,3,4,38.232
838,274,47,3,3,32.705
839,290,31,3,3,21.545
840,304,14,3,3,221.25300000000001
841,292,29,3,3,22.395000000000003
842,298,23,3,3,16.004
843,278,43,3,3,29.858
844,295,23,3,3,16.018
845,286,32,3,3,22.095
846,295,29,3,4,20.135
847,279,42,3,3,29.145999999999997
848,285,33,3,3,22.866
849,100,18,2,2,12.525
850,285,39,3,4,237.491
851,293,25,3,3,20.407
852,291,30,3,3,20.954
853,304,20,3,4,13.925
854,292,29,3,3,20.212999999999997
855,299,19,3,3,13.196
856,282,42,3,3,29.328
857,280,41,3,3,28.585
858,283,38,3,3,26.540000000000003
859,285,36,3,4,25.142999999999997
860,282,36,3,3,234.01500000000001
861,277,44,3,4,32.754
862,275,49,3,4,33.865
863,286,41,3,4,28.352999999999998
864,281,40,3,3,27.553
865,284,40,3,4,27.784
866,99,22,2,3,15.225000000000001
867,299,19,3,3,13.074
868,293,28,3,3,19.348
869,287,34,3,4,23.461
870,288,36,3,4,235.474
871,300,21,3,4,14.923
872,290,31,3,4,21.115
873,289,32,3,3,21.919999999999998
874,305,19,3,4,13.081000000000001
875,291,30,3,4,20.567999999999998
876,293,28,3,3,19.144000000000002
877,268,53,3,3,36.489
878,289,38,3,4,26.067
879,299,25,3,4,17.087999999999997
880,288,30,3,3,228.72400000000002
881,298,23,3,4,18.886
882,305,13,3,3,8.968
883,296,25,3,3,17.198999999999998
884,283,38,3,4,26.247
885,302,19,3,4,13.149
886,302,22,3,4,15.308
887,304,17,3,4,11.85
888,301,20,3,4,13.880999999999998
889,296,22,3,3,15.299
890,291,30,3,4,229.31199999999998
891,282,39,3,3,28.108999999999998
892,280,41,3,4,28.608999999999998
893,297,21,3,3,14.736
894,285,42,3,4,29.302000000000003
895,-108,9,0,0,6.314
896,275,49,3,4,34.281
897,-102,6,0,0,4.192
898,281,43,3,4,30.061
899,-8,19,1,1,13.293
900,300,24,3,4,232.68800000000002
901,298,29,3,4,21.375999999999998
