episode,reward,step,sensitive,compromised,time
559,-33,154,1,2,187.46599999999998
560,198,131,3,4,159.363
561,69,156,2,3,190.742
562,91,155,2,5,191.06300000000002
563,77,157,2,4,191.341
564,-74,96,1,2,117.419
565,-114,142,1,3,173.118
566,-7,152,1,5,187.45800000000003
567,-25,50,1,2,62.027
568,-142,60,0,1,73.771
569,-56,78,1,2,95.652
570,-14,153,1,4,186.898
571,-21,154,1,2,188.311
572,-44,57,1,2,70.08300000000001
573,-184,102,0,1,124.364
574,-35,48,1,1,59.671
575,-136,39,0,0,48.134
576,-113,19,0,0,24.271
577,-71,102,1,3,126.973
578,-13,155,1,4,197.991
579,65,160,2,3,203.27100000000002
580,-146,58,0,0,75.02799999999999
581,-17,153,1,3,193.517
582,-76,98,1,2,123.669
583,-106,9,0,0,12.562
584,-57,85,1,3,107.74300000000001
585,-21,156,2,4,196.018
586,-161,76,0,1,96.13199999999999
587,-112,30,0,1,38.925000000000004
588,-23,156,1,3,196.64999999999998
589,97,152,2,6,191.722
590,-9,154,1,4,194.692
591,-6,154,1,5,195.971
592,-137,46,0,0,58.903
593,-33,154,1,2,195.821
594,-32,156,1,2,197.015
595,99,153,2,6,193.56699999999998
596,-127,51,0,1,65.03200000000001
597,73,155,2,4,197.80700000000002
598,-120,26,0,0,33.936
599,70,155,2,3,197.569
600,-52,86,1,3,110.69500000000001
601,68,157,2,3,200.982
602,-34,155,1,3,198.542
603,-110,10,0,0,14.014000000000001
604,-116,25,0,0,33.367
605,-118,146,1,3,324.651
606,-169,75,0,0,103.271
607,-74,90,1,2,116.632
608,-141,53,0,0,68.29
609,-176,94,0,1,120.97099999999999
610,-96,2,0,0,3.995
611,-13,155,1,5,197.71800000000002
612,-43,158,1,1,200.678
613,-13,155,1,4,200.75
614,-126,145,1,2,185.29999999999998
615,-33,157,1,2,202.28199999999998
616,-119,22,0,0,29.843
617,-127,149,1,2,195.56
618,-74,108,1,3,141.25
619,-21,160,1,3,207.85999999999999
620,-113,13,0,0,18.168
621,-64,80,1,2,102.51100000000001
622,-135,155,0,2,206.047
623,-78,106,1,3,139.587
624,-126,29,0,0,39.032
625,-91,134,1,4,175.368
626,93,159,2,6,207.811
627,-130,39,0,0,51.827
628,-63,85,1,3,112.322
629,-125,31,0,0,41.409
630,-122,25,0,0,33.638
631,-71,90,1,2,117.905
632,-139,51,0,0,67.81099999999999
633,-38,51,1,1,67.261
634,-137,46,0,0,60.876
635,-3,16,1,1,22.016000000000002
636,-103,131,1,3,171.83100000000002
637,-20,156,1,2,204.75199999999998
638,-114,26,0,0,35.069
639,-45,64,1,1,88.068
640,-106,137,1,3,161.493
641,-9,154,1,5,191.506
642,-210,122,0,0,153.401
643,-6,156,2,5,196.756
644,-16,152,1,3,192.50400000000002
645,-105,11,0,0,15.088000000000001
646,-29,153,1,2,200.315
647,-48,76,1,2,96.06
648,-63,79,1,1,99.885
649,-37,59,1,2,74.968
650,90,156,2,6,196.737
651,-150,77,0,2,98.10000000000001
652,71,157,2,3,197.761
653,-123,29,0,0,37.379000000000005
654,-62,75,1,1,94.93799999999999
655,-81,112,1,3,143.71900000000002
656,-41,159,1,2,198.427
657,-109,12,0,0,16.251
658,-116,25,0,0,32.302
659,-94,116,1,2,146.121
660,78,156,2,4,194.819
661,-112,152,1,4,190.55
