episode,reward,step,sensitive,compromised,time
350,-1,9,0,1,207.906
351,-9,14,0,1,11.393
352,-2,7,0,0,4.3
353,-4,3,0,0,1.8760000000000001
354,-5,7,0,0,4.3629999999999995
355,-7,18,0,1,11.107000000000001
356,-5,13,0,1,8.035
357,-4,3,0,0,1.896
358,1,7,0,0,4.392
359,-13,21,0,0,12.979
360,96,19,1,2,215.322
361,84,34,1,2,24.124
362,-5,1,0,0,0.639
363,100,9,1,1,5.679
364,98,8,1,1,5.154
365,-9,14,0,0,8.741999999999999
366,-6,2,0,0,1.2349999999999999
367,-6,14,0,0,8.64
368,-9,14,0,0,8.734
369,-7,12,0,0,7.534
370,-2,4,0,0,207.03
371,97,12,1,2,11.456
372,69,49,1,2,30.821
373,92,14,1,1,8.635
374,-1,3,0,0,1.8840000000000001
375,-38,59,0,1,36.545
376,98,8,1,1,4.933
377,90,16,1,1,9.828
378,68,51,1,1,31.493
379,94,9,1,1,5.678
380,-8,22,0,0,219.673
381,98,8,1,1,7.66
382,91,21,1,2,12.863
383,98,11,1,1,6.727
384,103,9,1,2,5.539
385,-4,3,0,0,1.843
386,94,21,1,1,12.89
387,-6,20,0,1,12.317
388,85,27,1,2,16.587
389,93,16,1,1,9.818999999999999
390,-7,12,0,1,209.922
391,-2,4,0,0,3.709
392,94,27,1,2,16.548000000000002
393,101,8,1,1,4.886
394,-6,5,0,0,3.044
395,-5,1,0,0,0.6130000000000001
396,-6,11,0,0,6.734
397,78,40,1,2,24.56
398,-9,5,0,0,3.042
399,97,12,1,1,7.402
400,-5,7,0,0,208.184
401,84,31,1,1,20.483
402,84,31,1,2,19.168
403,86,32,1,2,19.852999999999998
404,-2,7,0,0,4.3870000000000005
405,-4,3,0,0,1.867
406,89,26,1,1,16.157999999999998
407,-5,7,0,0,4.347
408,93,28,1,2,17.352
409,87,28,1,2,17.384
410,94,21,1,1,217.183
411,-5,1,0,0,1.0070000000000001
412,93,19,1,1,13.341000000000001
413,95,17,1,2,10.498000000000001
414,96,13,1,2,8.029
415,92,14,1,1,8.671999999999999
416,85,39,1,2,24.174999999999997
417,85,48,1,3,29.91
418,81,28,1,2,17.340999999999998
419,-2,4,0,0,2.48
420,83,26,1,1,218.809
421,98,11,1,1,9.068
422,89,20,1,1,12.407
423,95,11,1,1,6.846
424,-5,10,0,0,6.195
425,96,13,1,1,8.068999999999999
426,76,30,1,1,18.688
427,100,12,1,2,7.527
428,99,10,1,2,6.268
429,0,5,0,0,3.105
430,78,43,1,1,229.795
431,-3,8,0,0,6.911
432,93,19,1,2,11.965
433,201,19,2,2,12.129
434,80,38,1,2,24.122
435,87,43,1,4,27.026999999999997
436,80,38,1,2,23.491000000000003
437,-1,3,0,0,1.85
438,-2,10,0,0,6.222
439,92,17,1,1,10.552999999999999
440,90,28,1,2,221.23999999999998
441,102,10,1,2,7.556
442,97,12,1,1,7.3629999999999995
443,-2,7,0,0,4.297
444,1,4,0,0,2.4589999999999996
445,75,53,1,2,32.698
446,73,45,1,1,27.851
447,-7,3,0,0,1.869
448,-5,1,0,0,0.624
449,79,33,1,1,20.362000000000002
450,-17,31,0,2,224.80700000000002
451,86,26,1,2,19.094
452,89,23,1,2,14.032
453,88,30,1,3,18.362
454,89,23,1,1,14.156
455,-7,12,0,0,7.361000000000001
456,73,39,1,1,23.939999999999998
457,85,30,1,1,18.337
458,75,40,1,2,24.451
459,76,45,1,1,27.423
460,96,16,1,1,217.32299999999998
461,82,49,1,2,34.336
462,71,45,1,1,27.66
463,-6,5,0,0,3.1229999999999998
464,93,16,1,1,9.885
465,94,18,1,2,11.192
466,69,52,1,2,32.202
467,97,18,1,1,11.272
468,101,11,1,1,6.763
469,182,38,2,2,23.524
470,81,50,1,2,238.797
471,79,36,1,1,24.051
472,100,15,1,2,9.332999999999998
473,97,9,1,1,5.543
474,88,24,1,2,14.745
475,87,28,1,1,17.356
476,93,16,1,2,9.911
477,99,16,1,2,9.937
478,97,15,1,1,9.322000000000001
479,-5,13,0,0,8.111
480,86,47,1,3,235.623
481,86,26,1,1,20.398
482,96,10,1,1,6.151
483,80,41,1,2,25.381
484,97,15,1,2,9.306999999999999
485,94,18,1,1,11.142000000000001
486,66,46,1,2,28.417
487,174,49,2,3,30.318
488,-3,2,0,0,1.251
489,92,17,1,1,10.491999999999999
490,75,47,1,2,236.733
491,73,42,1,2,29.905
492,87,22,1,1,13.385
493,-3,14,0,1,8.594
494,76,46,1,2,28.152
495,89,23,1,1,14.09
496,189,31,2,2,18.934
497,95,11,1,1,6.763
498,210,13,2,2,7.997000000000001
499,-2,4,0,0,2.453
500,98,14,1,1,215.238
501,98,8,1,1,7.66
502,199,15,2,2,9.495
503,95,14,1,1,8.572
504,89,29,1,1,17.849
505,-9,14,0,0,8.552999999999999
506,-3,8,0,0,4.854
507,195,25,2,2,15.31
508,198,19,2,2,11.618
509,100,12,1,1,7.335
510,194,29,2,2,223.68099999999998
511,75,47,1,1,32.268
512,90,22,1,1,13.674999999999999
513,-6,5,0,0,3.1159999999999997
514,-14,22,0,0,13.641
515,93,13,1,1,8.056000000000001
516,72,47,1,1,29.34
517,182,38,2,2,23.796000000000003
518,-18,23,0,0,14.578000000000001
519,-16,27,0,1,17.049000000000003
520,78,47,1,3,237.34
521,84,28,1,2,19.866000000000003
522,73,52,1,1,32.208
523,90,19,1,1,11.839
524,-5,10,0,0,6.199
525,79,49,1,3,30.426000000000002
526,73,49,1,2,30.693
527,83,35,1,2,21.831
528,190,21,2,2,12.975
529,98,8,1,1,5.015000000000001
530,190,42,2,3,234.238
531,-9,8,0,0,7.659
532,78,34,1,1,21.471
533,197,26,2,2,16.066
534,183,37,2,2,22.901
535,98,8,1,1,4.989000000000001
536,-4,6,0,0,3.689
537,189,37,2,3,22.773000000000003
538,197,20,2,2,12.436
539,180,52,2,4,32.26
540,93,19,1,1,217.731
541,92,26,1,1,20.101
542,190,33,2,2,20.357
543,187,42,2,3,25.925
544,197,23,2,3,14.316
545,196,30,2,4,18.564
546,185,32,2,3,19.830000000000002
547,98,5,1,1,3.1310000000000002
548,181,51,2,3,31.605
549,202,15,2,2,9.270999999999999
550,202,15,2,2,220.279
551,185,35,2,2,23.951
552,193,24,2,2,14.75
553,182,41,2,3,25.3
554,175,45,2,2,27.733
555,198,16,2,2,9.822
556,68,51,1,2,31.587999999999997
557,100,9,1,1,5.574
558,88,18,1,1,11.098
559,90,16,1,1,9.870000000000001
560,-6,11,0,0,214.739
561,193,21,2,2,15.638
562,-9,5,0,0,3.043
563,-3,2,0,0,1.231
564,91,27,1,2,16.542
565,205,15,2,2,9.212
566,81,31,1,2,19.078999999999997
567,-20,25,0,1,15.434
568,180,43,2,3,26.393
569,192,28,2,2,17.252
570,177,43,2,2,231.213
571,-20,37,0,1,24.358999999999998
572,76,49,1,1,30.232
573,93,16,1,1,9.893
574,-6,2,0,0,1.237
575,201,19,2,2,11.727
576,195,22,2,2,13.582
577,-1,12,0,0,7.407
578,187,33,2,2,20.452
579,80,32,1,1,19.73
580,197,23,2,2,221.12699999999998
581,188,26,2,2,18.896
582,195,25,2,3,15.339
583,181,42,2,2,25.887
584,71,51,1,1,31.525
585,185,35,2,2,21.551000000000002
586,190,24,2,2,14.761
587,75,50,1,1,30.918999999999997
588,204,16,2,3,9.816
589,74,48,1,1,29.409000000000002
590,73,52,1,2,239.98600000000002
591,187,33,2,2,23.505000000000003
592,185,35,2,3,21.389
593,192,22,2,2,13.478
594,179,53,2,2,32.395
595,179,38,2,2,23.114
596,69,53,1,1,32.7
597,98,11,1,1,6.828
598,174,46,2,2,28.506
599,196,18,2,2,11.14
600,76,49,1,1,240.536
601,71,45,1,1,29.805999999999997
602,65,51,1,1,31.295
603,205,6,2,2,3.656
604,190,36,2,3,22.195
605,78,50,1,2,30.647000000000002
606,187,36,2,2,22.086000000000002
607,-4,6,0,0,3.689
608,191,26,2,2,16.093
609,181,39,2,2,24.078
610,194,23,2,3,224.20000000000002
611,182,35,2,2,22.112
612,190,33,2,2,20.247
613,194,23,2,2,14.101
614,-4,3,0,0,1.914
615,201,13,2,2,8.017
616,199,18,2,2,11.07
617,186,31,2,2,19.011
618,62,54,1,1,33.268
619,-30,51,0,0,31.491
620,83,32,1,2,228.663
621,199,18,2,2,13.941
622,186,31,2,3,19.059
623,61,55,1,1,34.097
624,202,9,2,2,5.577999999999999
625,201,22,2,3,13.638000000000002
626,-3,2,0,0,1.254
627,203,14,2,2,8.654
628,89,14,1,1,8.623000000000001
629,196,18,2,2,11.139
630,-22,27,0,0,221.092
631,193,24,2,2,18.272
632,178,45,2,2,27.534
633,-1,9,0,1,5.655
634,198,19,2,2,12.014999999999999
635,106,9,1,2,5.7330000000000005
636,-6,8,0,0,5.085
637,198,22,2,2,13.880999999999998
638,199,12,2,2,7.5440000000000005
639,205,15,2,3,9.459999999999999
640,197,23,2,2,179.558
641,186,34,2,3,21.032
642,200,11,2,2,6.753
643,202,9,2,2,5.577
644,200,14,2,2,8.638
645,64,54,1,1,33.302
646,91,18,1,2,11.054
647,181,36,2,3,22.079
648,96,10,1,1,6.143
