episode,reward,step,sensitive,compromised,time
485,-73,179,1,1,204.44899999999998
486,-73,179,1,1,211.094
487,-69,178,1,1,212.002
488,-73,179,1,1,206.308
489,-72,178,1,1,203.33200000000002
490,-73,179,1,1,213.622
491,-68,177,1,1,209.133
492,-71,177,1,1,205.44
493,-67,173,1,1,199.929
494,-72,178,1,1,210.607
495,-69,175,1,1,207.65900000000002
496,-71,177,1,1,209.15900000000002
497,-72,178,1,1,211.32600000000002
498,-73,179,1,1,212.12300000000002
499,-72,178,1,1,203.516
500,-69,175,1,1,209.437
501,-70,176,1,1,208.895
502,-71,177,1,1,210.823
503,-68,174,1,1,201.572
504,-69,175,1,1,201.77
505,-71,177,1,1,205.09
506,-69,175,1,1,201.867
507,-70,176,1,1,206.13899999999998
508,-71,177,1,1,201.83599999999998
509,-69,175,1,1,207.487
510,-70,176,1,1,209.001
511,-72,178,1,1,212.521
512,-70,176,1,1,208.94899999999998
513,-70,176,1,1,204.099
514,-69,175,1,1,201.253
515,-70,176,1,1,202.011
516,-71,177,1,1,206.808
517,-65,174,1,1,203.094
518,-69,175,1,1,198.50699999999998
519,-71,177,1,1,208.32
520,-68,177,1,1,211.489
521,-71,177,1,1,206.22
522,-71,177,1,1,207.05499999999998
523,-70,176,1,1,206.201
524,-68,174,1,1,200.77800000000002
525,-68,177,1,1,202.91400000000002
526,-72,178,1,1,206.119
527,-72,178,1,1,209.20600000000002
528,-69,175,1,1,203.454
529,-73,179,1,1,206.65200000000002
530,-73,179,1,1,212.142
531,-70,179,1,1,214.99699999999999
532,-73,179,1,1,205.809
533,-71,177,1,1,203.11399999999998
534,-67,176,1,1,280.373
535,-72,178,1,1,211.335
536,-74,180,1,1,213.166
537,-74,180,1,1,209.26500000000001
538,-73,179,1,1,210.278
539,-73,179,1,1,207.147
540,-74,180,1,1,212.68599999999998
541,-74,180,1,1,206.30599999999998
542,-71,177,1,1,203.912
543,-178,180,0,0,205.829
544,-73,179,1,1,204.435
545,-73,179,1,1,212.32899999999998
546,-73,179,1,1,203.58
547,-179,181,0,0,212.524
548,-71,177,1,1,204.84199999999998
549,-72,178,1,1,208.047
550,-73,179,1,1,207.90200000000002
551,-71,177,1,1,204.38799999999998
552,-73,179,1,1,212.43699999999998
553,-72,178,1,1,205.417
554,-72,178,1,1,209.58599999999998
555,-70,176,1,1,204.81199999999998
556,-71,177,1,1,209.356
557,-66,175,1,1,205.57500000000002
558,-68,174,1,1,201.189
559,-66,172,1,1,202.99800000000002
560,-70,176,1,1,200.939
561,-70,176,1,1,199.36499999999998
562,-66,172,1,1,203.686
563,-65,171,1,1,202.814
564,-68,174,1,1,201.565
565,-66,172,1,1,203.25199999999998
566,-68,174,1,1,195.932
567,-63,169,1,1,197.81099999999998
568,-62,168,1,1,192.892
569,-50,162,1,1,191.26299999999998
570,-60,166,1,1,189.09699999999998
571,-58,164,1,1,187.621
572,-55,161,1,1,185.5
573,-46,155,1,1,186.329
574,-44,159,1,2,186.864
575,-48,154,1,1,180.17
576,-44,150,1,1,175.179
577,-46,152,1,1,177.709
578,-46,152,1,1,174.161
579,-47,153,1,1,176.921
580,-45,154,1,1,185.01999999999998
581,-47,153,1,1,177.63000000000002
582,-48,154,1,1,178.118
583,-43,152,1,1,177.624
584,-45,151,1,1,176.066
585,-48,154,1,1,184.893
586,-47,153,1,1,177.834
587,-37,149,1,1,177.62
588,-43,152,1,1,180.867
589,-45,151,1,1,175.491
590,-39,145,1,1,173.716
591,-39,148,1,1,175.19000000000003
592,-33,142,1,1,165.94400000000002
593,-37,143,1,1,168.564
594,-36,142,1,1,171.21900000000002
595,-35,141,1,1,170.86499999999998
596,-33,139,1,1,161.93099999999998
597,-35,141,1,1,163.28699999999998
598,-36,142,1,1,171.044
599,-39,145,1,1,167.65
600,-32,141,1,1,169.411
601,-32,141,1,1,160.248
602,-31,137,1,1,159.335
603,-35,141,1,1,165.487
604,-29,138,1,1,161.227
605,-34,140,1,1,167.162
606,-33,139,1,1,161.607
607,-31,140,1,1,162.392
608,-28,137,1,1,167.53799999999998
609,-33,142,1,1,171.04
610,-32,141,1,1,170.213
611,-40,146,1,1,174.80599999999998
612,-39,148,1,1,174.84199999999998
613,-37,146,1,1,176.284
614,-41,150,1,1,180.334
615,-46,152,1,1,181.361
616,-49,158,1,1,182.131
617,-49,155,1,1,183.00900000000001
618,-51,160,1,1,184.09900000000002
619,-52,161,1,1,193.575
620,-55,164,1,1,192.076
621,-53,162,1,1,193.363
622,-61,167,1,1,199.343
623,-67,173,1,1,198.265
624,-61,170,1,1,203.19400000000002
625,-64,173,1,1,199.543
626,-65,171,1,1,196.026
627,-63,172,1,1,201.77700000000002
628,-64,173,1,1,200.593
629,-66,172,1,1,205.867
630,-63,172,1,1,207.601
631,-66,175,1,1,207.05599999999998
632,-69,175,1,1,206.81
633,-68,174,1,1,199.737
634,-68,174,1,1,204.656
635,-69,175,1,1,201.38
636,-67,173,1,1,209.041
637,-67,176,1,1,205.84900000000002
